1745	1
3716	1
962	2
1667	3
1669	3
2343	3
3458	3
844	4
1656	4
1983	4
2055	4
2378	4
2818	4
5679	4
5741	4
5774	4
5907	4
5916	4
5918	4
1072	5
2783	6
1066	7
2323	7
2940	7
3169	8
1187	9
1883	9
2002	9
2027	9
2407	9
2409	9
2410	9
3654	9
560	10
770	10
1657	10
4769	11
156	12
4002	12
5226	13
3293	14
12	15
1654	15
3601	15
4195	15
3675	16
4237	17
5500	18
2280	19
5735	19
3904	20
5675	21
1254	22
1066	23
2261	24
81	25
82	25
84	25
85	25
159	25
232	25
274	25
304	25
330	25
368	25
567	25
735	25
737	25
807	25
914	25
1066	25
1120	25
1160	25
1191	25
1466	25
1527	25
1591	25
1595	25
1607	25
1648	25
1699	25
1753	25
2166	25
2632	25
2671	25
2807	25
2913	25
2978	25
3468	25
3479	25
3637	25
4039	25
4049	25
4262	25
4717	25
4748	25
4749	25
4755	25
4756	25
4861	25
4883	25
4884	25
4942	25
4955	25
4956	25
5165	25
5413	25
5908	25
5993	25
1744	26
4913	26
5226	27
2227	28
159	29
526	29
799	29
3130	29
4256	29
4467	29
5910	29
321	30
984	30
4689	30
154	31
481	31
2611	31
4160	31
4638	31
5154	31
620	32
1627	32
564	33
2623	33
2824	33
2928	33
3251	33
3679	33
3683	33
4844	33
5519	33
5663	33
2741	34
1387	35
469	36
1699	36
1895	36
1908	36
2430	36
2432	36
2896	36
3178	36
3209	36
3337	36
3705	36
4081	36
4218	36
4330	36
4462	36
4633	36
5415	36
5537	36
5783	36
673	37
1843	38
2415	39
4221	39
2562	40
3277	41
842	42
2352	42
3044	42
3119	42
3144	42
3244	42
3736	42
5860	42
2407	43
186	44
841	44
3180	44
3278	44
4941	44
5490	44
5526	44
123	45
491	45
2009	45
2728	45
4453	45
678	46
2529	47
2195	48
3454	49
934	50
1159	51
3163	51
5808	52
186	53
3213	53
1496	54
119	55
1169	56
1785	57
2209	57
2761	57
4486	57
4551	57
4794	57
5201	57
2175	58
2041	59
2461	59
930	60
931	60
932	60
933	60
934	60
935	60
936	60
2369	60
5338	60
5487	60
5489	60
4227	61
2152	62
2166	62
21	63
3967	64
523	65
705	65
757	65
794	65
1116	65
1166	65
1172	65
2066	65
2069	65
3847	65
5536	65
5618	65
5852	65
5887	65
238	66
1171	66
2066	66
2114	66
2947	66
3109	66
3234	66
3739	66
5536	66
1066	67
3199	67
1946	68
673	69
181	70
691	70
735	70
737	70
739	70
1369	70
1400	70
1591	70
3479	70
3668	70
3777	70
4256	70
4261	70
5322	70
1698	71
1468	72
5713	72
490	73
4205	73
4492	73
625	74
2800	75
3673	75
21	76
78	76
148	76
171	76
469	76
798	76
1066	76
1599	76
1902	76
2081	76
2350	76
2351	76
3176	76
3349	76
5107	76
5164	76
5783	76
1233	77
623	78
645	78
673	78
4436	78
4579	78
2788	79
3227	79
254	80
625	81
2736	82
5372	82
2290	83
850	84
1941	84
2414	84
2867	84
3455	84
673	85
1796	86
4436	87
2431	88
2808	89
3022	89
3223	89
798	90
3521	91
4591	92
2808	93
2815	93
2823	93
3227	93
3228	93
3708	93
4422	94
2037	95
499	96
1066	96
1954	96
1181	97
1459	97
2712	97
3656	98
250	99
368	99
445	99
842	99
911	99
974	99
1003	99
2312	99
2606	99
2643	99
2671	99
2704	99
3244	99
3415	99
3479	99
3609	99
3842	99
3846	99
4718	99
5744	99
5859	99
3609	100
3846	100
4955	100
5862	101
4769	102
2781	103
149	104
824	104
1496	104
2187	104
4763	104
941	105
2175	106
4340	106
4341	106
4603	106
5956	106
1674	107
5679	107
799	108
129	109
757	109
4086	109
5635	109
1468	110
4422	111
698	112
666	113
4422	113
5910	114
2383	115
1193	116
1194	116
3613	117
3614	117
4451	117
5592	117
5001	118
1104	119
3651	120
809	121
2956	121
2081	122
5296	122
3586	123
4799	124
3951	125
131	126
317	126
899	126
1883	126
2963	126
3967	126
4005	126
1508	127
1511	127
2606	127
2704	127
4430	127
4467	127
4964	127
5306	127
5859	127
3244	128
941	129
1827	129
4009	129
4780	129
1705	130
1497	131
544	132
4975	133
4422	134
3635	135
4436	135
3643	136
4422	136
3635	137
4436	137
2352	138
5753	138
1081	139
1428	139
1705	139
1762	139
2117	139
3645	139
3828	139
1701	140
3554	141
5325	142
623	143
235	144
242	145
2407	145
4622	145
4699	145
481	146
1775	146
4187	146
2623	147
4203	148
1543	149
3540	150
4484	151
2352	152
3209	153
2900	154
4250	154
757	155
1164	155
2504	155
2530	155
2531	155
2532	155
2611	155
3430	155
850	156
3967	156
1561	157
2771	157
5776	157
1066	158
1392	158
2205	158
5520	158
3068	159
5692	159
4484	160
4731	160
878	161
2396	162
2397	162
761	163
1697	163
3294	164
2378	165
2803	165
4315	165
4346	165
4640	165
4643	165
4693	166
770	167
