869	1
779	2
1165	2
1506	2
4619	2
5303	3
1154	4
3820	4
3344	5
5078	6
4436	7
5434	8
5668	9
797	10
1836	10
1146	11
2055	11
2688	11
3458	11
5911	11
5918	11
4199	12
809	13
1171	13
920	14
673	15
921	16
3833	16
2781	17
2868	17
623	18
3652	19
3103	20
3478	20
1267	21
2321	21
2433	21
2726	21
4035	21
5141	21
5201	21
2868	22
1145	23
2750	23
2836	23
5012	23
2369	24
4141	24
5277	24
605	25
634	25
1035	25
1066	25
1484	25
1846	25
2529	25
3438	25
4579	25
5713	25
2817	26
5010	26
5714	27
3001	28
3025	28
3028	28
4090	29
2925	30
884	31
1172	31
1650	31
1656	31
2055	31
2378	31
2727	31
2729	31
2752	31
2785	31
2813	31
2825	31
2830	31
2843	31
4395	31
4690	31
5677	31
5679	31
5741	31
5918	31
5357	32
5741	32
3604	33
14	34
4221	35
1093	36
4436	37
3305	38
797	39
1237	39
2185	39
2792	39
2793	39
3227	39
623	40
1154	40
3820	40
4907	40
1066	41
3122	41
3854	41
4938	41
502	42
527	42
1652	43
4428	44
623	45
1093	46
1189	47
161	48
380	48
752	48
1165	48
1172	48
2323	48
5004	48
5013	48
174	49
519	49
2441	49
3834	49
5031	49
5032	49
5482	49
1237	50
3846	51
2184	52
21	53
55	53
234	53
255	53
3371	53
4883	53
4884	53
1168	54
2789	55
3218	56
1189	57
2813	58
4165	59
2783	60
1291	61
2956	62
1159	63
4428	64
661	65
1416	66
1171	67
623	68
673	68
991	68
4579	68
3749	69
1169	70
2805	71
1099	72
1150	72
2956	72
2789	73
4046	73
4090	73
2310	74
623	75
623	76
3255	77
2781	78
2354	79
3284	79
970	80
2792	81
5156	81
7	82
812	82
1254	82
1275	82
2751	82
2792	82
2811	82
3227	82
3305	82
3730	82
4690	82
4797	82
5275	82
5653	82
5741	82
2623	83
1069	84
1163	84
2213	84
2748	84
2827	84
3026	84
4195	84
4818	84
5713	84
2787	85
3148	85
4199	85
4488	85
4993	85
5038	85
5039	85
2055	86
2378	86
2623	87
3172	87
3218	87
4089	87
209	88
594	88
1540	88
2881	88
5872	88
4769	89
3320	90
4322	90
425	91
4437	91
5751	92
129	93
154	93
333	93
398	93
502	93
586	93
623	93
708	93
746	93
850	93
1035	93
1038	93
1097	93
1150	93
1164	93
1189	93
1308	93
1639	93
1819	93
1926	93
2365	93
2369	93
2423	93
2472	93
2500	93
2517	93
2529	93
2530	93
2531	93
2532	93
2533	93
2534	93
2535	93
2564	93
2565	93
2594	93
2736	93
2781	93
2789	93
2790	93
2800	93
2814	93
2817	93
2829	93
2956	93
3001	93
3076	93
3130	93
3218	93
3227	93
3230	93
3246	93
3269	93
3320	93
3333	93
3371	93
3514	93
3534	93
3568	93
3682	93
3738	93
3836	93
3973	93
4059	93
4092	93
4135	93
4141	93
4539	93
4540	93
4638	93
4639	93
4797	93
4808	93
4957	93
5078	93
5162	93
5241	93
5275	93
5276	93
5277	93
5357	93
5536	93
5630	93
147	94
187	94
370	94
776	94
1316	94
1620	94
1952	94
2759	94
2775	94
4338	94
4734	94
5167	94
5598	94
5825	94
2213	95
754	96
5034	97
857	98
3967	99
2037	100
4237	101
2806	102
554	103
4585	103
1194	104
1352	104
2203	104
2321	104
2754	104
3178	104
3223	104
3948	104
4712	104
4911	104
5038	104
1762	105
3811	105
5537	105
673	106
627	107
1492	107
2567	107
3277	107
3554	107
3982	107
2853	108
4864	108
2455	109
509	110
1066	110
1174	110
2293	110
2623	110
2824	110
3656	110
4620	110
4841	110
4998	110
4999	110
1189	111
4906	111
4907	111
1066	112
2400	112
4251	112
4355	112
5382	112
4638	113
2486	114
3684	114
4575	114
3290	115
1066	116
4598	117
1612	118
4251	118
5051	118
5791	118
4095	119
1657	120
3255	120
754	121
1234	121
842	122
1135	122
1722	122
3967	122
2788	123
3305	123
588	124
4037	125
673	126
5072	127
85	128
174	128
176	128
230	128
264	128
288	128
505	128
756	128
846	128
1026	128
1182	128
1193	128
1194	128
1199	128
1214	128
1423	128
1466	128
1527	128
1591	128
1629	128
1630	128
1631	128
1632	128
1837	128
2006	128
2038	128
2061	128
2072	128
2208	128
2234	128
2272	128
2335	128
2461	128
2564	128
2627	128
2678	128
2726	128
2732	128
2748	128
2763	128
2771	128
2799	128
2926	128
3004	128
3170	128
3277	128
3326	128
3335	128
3513	128
3531	128
3542	128
3551	128
3573	128
3606	128
3613	128
3614	128
3653	128
3671	128
3741	128
3755	128
3815	128
3850	128
4008	128
4274	128
4283	128
4436	128
4469	128
4473	128
4544	128
4561	128
4646	128
4647	128
4657	128
4861	128
5006	128
5068	128
5153	128
5185	128
5251	128
5300	128
5459	128
5520	128
5528	128
5538	128
5750	128
5764	128
5850	128
5872	128
5876	128
5902	128
5973	128
5981	128
5462	129
2789	130
81	131
84	131
91	131
975	131
2315	131
2917	131
3823	131
4938	132
673	133
4355	133
4436	133
3341	134
1400	135
2433	135
2738	135
3620	135
4583	135
5040	135
5146	135
21	136
131	136
899	136
1449	136
1883	136
2187	136
2191	136
2955	136
3154	136
3163	136
3370	136
4325	136
5015	136
3201	137
294	138
2541	138
3497	138
3670	138
4103	138
1313	139
3683	139
285	140
529	140
720	141
1159	141
1308	141
2369	141
2812	141
3163	141
3308	141
4090	141
380	142
798	142
799	142
962	142
2116	142
2759	142
3360	142
3413	142
3530	142
3581	142
4283	142
4653	142
4655	142
5117	142
5578	142
5602	142
5605	142
2783	143
4690	144
432	145
1066	145
1650	145
1656	145
2055	145
2056	145
2378	145
2689	145
2727	145
2751	145
2813	145
2818	145
2839	145
3266	145
3267	145
3330	145
3341	145
5219	145
5276	145
5679	145
5741	145
1238	146
2611	146
3576	146
5635	146
1793	147
366	148
1066	148
1154	148
1767	148
2006	148
2175	148
2369	148
2407	148
2408	148
2792	148
4035	148
4437	148
4622	148
5504	148
3652	149
954	150
1736	151
3841	151
1466	152
2307	152
599	153
2072	154
2704	154
2715	154
3590	154
3690	154
4906	154
5973	154
275	155
943	155
1066	155
1699	155
1885	155
2930	155
3306	155
3334	155
3733	155
3962	155
4756	155
4803	155
4954	155
5432	155
5478	155
5504	155
2839	156
2027	157
2574	157
4095	157
2027	158
527	159
708	159
809	159
1164	159
1819	159
2789	159
2816	159
3218	159
3438	159
3715	159
4423	159
4638	159
4639	159
4919	159
2175	160
1688	161
1699	162
1885	162
1891	162
4866	162
4881	162
3525	163
4175	164
300	165
799	165
1036	165
1037	165
1480	165
1846	165
2213	165
2422	165
2526	165
2567	165
2691	165
2733	165
4432	165
5546	165
5605	165
5695	165
2055	166
4193	166
4345	166
4566	166
5282	166
3954	167
3540	168
4871	169
2378	170
3166	171
588	172
2280	173
3277	174
2868	175
793	176
3280	176
3287	176
3626	176
4458	176
5118	176
3854	177
378	178
529	179
593	179
3201	179
3683	179
150	180
812	180
2678	181
4338	182
2128	183
2312	184
4620	184
4636	184
1185	185
3825	185
2378	186
2736	186
2175	187
3045	187
1492	188
3554	188
490	189
1052	189
3734	189
4435	189
151	190
294	190
347	190
754	190
1819	190
2282	190
4165	190
5142	190
3309	191
378	192
793	192
1319	192
1766	192
3280	192
4462	192
4590	192
5118	192
5625	192
2788	193
366	194
1921	194
2081	195
5645	196
842	197
3110	197
4549	197
4549	198
1827	199
2250	199
3175	199
4174	199
4906	199
673	200
4214	201
4579	201
527	202
798	202
3581	202
3606	202
3711	202
5985	202
3305	203
3730	203
1953	204
2767	204
4032	204
2185	205
251	206
754	207
1822	207
2323	207
2703	207
4574	207
4422	208
2035	209
3098	210
2898	211
3657	212
4428	212
3227	213
4423	213
357	214
729	214
824	214
1248	214
1764	214
2107	214
2205	214
2715	214
2803	214
3034	214
3163	214
3777	214
4619	214
4691	214
5476	214
5482	214
5721	214
5876	214
4907	215
851	216
5982	216
1808	217
4549	217
1026	218
3736	219
4861	219
5761	219
1184	220
1740	221
2243	221
2732	221
3002	221
4174	221
4906	221
3266	222
2290	223
3749	223
1317	224
1644	224
2761	224
3151	224
4074	224
4792	224
4861	224
2590	225
2771	226
1038	227
5381	228
160	229
3749	230
2820	231
3163	231
3277	231
1692	232
5680	232
469	233
1008	233
1052	233
1066	233
1083	233
1334	233
1700	233
1902	233
2350	233
3209	233
3452	233
4081	233
4992	233
5107	233
5164	233
5537	233
5539	233
5543	233
5568	233
1843	234
3163	235
3967	235
4579	235
4469	236
3380	237
3344	238
4999	239
5000	239
904	240
2703	241
1197	242
1302	243
2006	243
3589	243
1140	244
1723	244
2868	244
3364	244
4558	245
2141	246
294	247
1392	247
2175	247
2541	247
3358	248
3787	249
5617	249
2352	250
625	251
1505	252
2213	252
2539	252
2623	252
3201	252
3300	252
3683	252
4839	252
4845	252
2601	253
2815	254
4843	254
5431	254
1182	255
207	256
1836	257
2809	257
5484	257
172	258
1237	258
2792	258
3344	259
1822	260
3755	260
3954	260
4002	260
2868	261
2872	261
3308	261
599	262
4237	262
1961	263
3054	263
3493	263
4316	263
4757	263
5219	264
564	265
2623	265
3251	265
2819	266
3683	267
3323	268
2809	269
5111	269
4196	270
192	271
5051	272
2714	273
154	274
174	274
257	274
360	274
500	274
746	274
912	274
913	274
1562	274
2316	274
2407	274
2471	274
2574	274
3329	274
3606	274
3903	274
3905	274
3919	274
4095	274
4469	274
4878	274
4986	274
4964	275
2868	276
1169	277
266	278
2368	278
4471	278
5604	278
3589	279
1354	280
2391	280
3234	280
5012	280
5340	280
3454	281
3944	281
4992	281
5108	281
5722	281
492	282
1392	282
2829	282
2912	282
3523	282
5363	282
3587	283
5051	284
756	285
3690	285
4907	285
3819	286
2925	287
1428	288
3828	288
93	289
274	289
374	289
703	289
1066	289
1493	289
1699	289
2454	289
2677	289
3637	289
3705	289
4616	289
4895	289
4901	289
4954	289
5174	289
5219	289
5537	289
673	290
2006	290
3340	290
3384	290
4010	290
4503	290
4632	290
491	291
2567	291
2712	291
3163	291
3545	291
397	292
1692	292
2069	292
2352	292
2714	292
3205	292
3479	292
5122	292
1459	293
2352	293
2694	293
501	294
3645	294
1558	295
4422	296
5051	297
4215	298
3656	299
3725	299
625	300
3643	300
3595	301
4550	301
294	302
1083	302
1497	302
1561	302
2463	302
2467	302
2468	302
2541	302
3046	302
3338	302
3463	302
3479	302
3779	302
4507	302
5861	302
5862	302
3673	303
527	304
842	305
846	305
946	305
1152	305
1280	305
1321	305
1338	305
1620	305
2175	305
2432	305
2767	305
2792	305
2950	305
2975	305
3215	305
4330	305
4690	305
4950	305
5171	305
4488	306
1251	307
2751	307
242	308
747	308
756	308
